AZTEC-11-1066_000331-T1	14-3-3=3.3e-107
AF90_000668-T1	Calsequestrin=1.8e-16;Thioredoxin=3.6e-65;Thioredoxin=3.6e-65;Thioredoxin_6=1.3e-52;Thioredoxin_6=1.3e-52
ASFUM08-12-12-13_003352-T1	Pyr_redox=1.9e-13;Pyr_redox_2=1.9e-21
CM3249_003195-T1	DUF2293=5.3e-31
AF100-12-17_000378-T1	NUDIX=3.5e-09
ASFUM08-12-12-13_001401-T1	eIF-3_zeta=2.2e-212
AZTEC-4-250_003602-T1	MFS_1=5.6e-28;Sugar_tr=6.1e-83;TRI12=3.3e-11
ASFUM08-12-12-13_001960-T1	zf-C2H2=7.7e-08
AZTEC-12-128_001935-T1	Abhydrolase_1=1.1e-25;Abhydrolase_6=3.2e-14;Hydrolase_4=2.4e-11;PGAP1=9.7e-11
AF100-12-17_008783-T1	APH=2.1e-11
ASFUM08-12-12-13_008916-T1	Reticulon=6.8e-30
AF100-12-2W_006874-T1	Aminotran_1_2=9.6e-42
B5859_001732-T1	Acyl-CoA_dh_1=5.6e-25;Acyl-CoA_dh_2=1.1e-14;Acyl-CoA_dh_M=5e-20
B5288-CDC-16_008612-T1	3Beta_HSD=1e-12;Epimerase=3.5e-20;GDP_Man_Dehyd=4.5e-09;NAD_binding_10=2.4e-11;NmrA=9.4e-07
NCPF-7816_008210-T1	Steroid_dh=1.9e-17
ASFUM08-12-12-13_007675-T1	Iron_permease=3.9e-45
ASFUM08-19-02-46_002691-T1	Glyco_hydro_10=3.5e-45;Glyco_hydro_10=3.5e-45
ASFUM08-12-12-13_001891-T1	Brix=1.6e-32
AF100-12-8_008136-T1	Peptidase_M24=1.1e-46
ASFUM08-12-12-13_007438-T1	Ost5=1.1e-19;Rad1=8.2e-100
ASFUM08-12-12-13_007816-T1	Peptidase_A22B=6e-61
AZTEC-5-223_002130-T1	Na_Ca_ex=5.6e-42;Na_Ca_ex=5.6e-42
ASFUM08-12-12-13_009683-T1	Lactamase_B=1e-21
ASFUM08-12-12-13_003367-T1	RPE65=1.1e-37
ASFUM08-12-12-13_008795-T1	COG6=4.3e-218
CM2730_000143-T1	DAHP_synth_1=1.1e-103
AF100-11C_006367-T1	ATP-grasp_2=1.4e-54;ATP-grasp_5=1.4e-14;Ligase_CoA=1.2e-21
ASFUM08-12-12-13_008189-T1	Lipase_3=3.1e-31
ASFUM08-12-12-13_004711-T1	F-box=3.1e-06;F-box-like=2.4e-08
IFM-59073_000190-T1	Ribosomal_L22=1.2e-33
ASFUM08-12-12-13_009709-T1	PrsW-protease=2.7e-17
ASFUM08-12-12-13_003205-T1	Fungal_trans_2=1.1e-10;Zn_clus=1.4e-09
ASFUM08-12-12-13_007562-T1	CRAL_TRIO=1.4e-44;CRAL_TRIO_2=4e-08;CRAL_TRIO_N=2.7e-13
ASFUM08-19-02-46_003007-T1	Mito_carr=1.4e-60;Mito_carr=1.4e-60;Mito_carr=1.4e-60
ASFUM08-12-12-13_001825-T1	Zip=7.5e-60
ASFUM08-12-12-13_003147-T1	DENND11=8.2e-105;DUF4484=1.7e-65
B5288-CDC-16_009731-T1	Pkinase=2.4e-17
F21857_007423-T1	Pkinase=6.8e-69;PK_Tyr_Ser-Thr=2.7e-32
B5460-CDC-13_008910-T1	Dak1=1.6e-108
ASFUM08-12-12-13_009858-T1	STI1=5.5e-37;STI1=5.5e-37;TPR_1=2.4e-48;TPR_10=8.7e-09;TPR_12=1.7e-19;TPR_16=9.2e-19;TPR_2=2.2e-38;TPR_7=2e-14;TPR_8=1.3e-17;TPR_8=1.3e-17
ASFUM08-12-12-13_002332-T1	MFS_1=7.8e-41;Sugar_tr=5.1e-13;TRI12=8.9e-10
ASFUM08-12-12-13_001529-T1	PhyH=6e-11
F7763_000341-T1	DUF2417=4.6e-85
ASFUM08-12-12-13_004284-T1	Fig1=5.9e-62
ASFUM08-12-12-13_000609-T1	Rad21_Rec8=4.5e-09;Rad21_Rec8_N=1.1e-38
Af-M1509-D_003050-T1	Glyco_hydro_72=1e-88
CM3720_010007-T1	ATP-synt_ab=9e-73;ATP-synt_ab_C=1.1e-49;ATP-synt_ab_N=1.1e-15
ASFUM08-19-02-46_004359-T1	Beta-lactamase=1e-39
AZTEC-11-1066_008230-T1	Transp_cyt_pur=1.9e-18
AF100-11-3_006602-T1	GATase_6=8.1e-15;GATase_7=2.1e-12;Pribosyltran=3.7e-08
ASFUM08-12-12-13_003894-T1	DnaJ=2e-23;TPR_1=4e-19;TPR_16=4.1e-11;TPR_16=4.1e-11;TPR_19=7.5e-17;TPR_8=2.3e-12
IFM-58401_009575-T1	FAA_hydrolase=8.9e-58
ASFUM08-12-12-13_008418-T1	PTPA=4.8e-118
ASFUM08-12-12-13_007233-T1	DUF155=4.8e-53
ASFUM08-12-12-13_006487-T1	SurE=2.6e-37
AZTEC-5-223_003604-T1	FAD_binding_3=1.9e-14
AF106-6-5_007123-T1	Aldo_ket_red=1.8e-39
ASFUM08-12-12-13_001622-T1	Pex2_Pex12=1.5e-57;zf-C3HC4_4=3.8e-09
DMC2AF100-1-3_004015-T1	Peptidase_M50B=1.2e-62
AF100-12-37_008425-T1	DUF3835=9.8e-29;Prefoldin_3=3.6e-43
ASFUM08-12-12-13_001513-T1	GILT=4.4e-15
ASFUM08-12-12-13_001990-T1	Glyco_hydro_31=1.1e-117
AZTEC-17-234_000787-T1	NicO=1.3e-70
AF100-12-24_005765-T1	SRP68=2.8e-197
ASFUM08-19-02-10_007139-T1	SIS=6.3e-15
ASFUM08-12-12-13_002690-T1	V-ATPase_C=3.4e-130
ASFUM08-12-12-13_003906-T1	Peptidase_C12=1.2e-62
AF100-12-3G_005175-T1	GTP_cyclohydroI=5.3e-74
ASFUM08-12-12-13_008197-T1	PMM=3.1e-106
ASFUM08-12-12-13_003738-T1	SLT=7.9e-12
ASFUM08-12-12-13_007228-T1	Prenyltrans=5.3e-37;Prenyltrans=5.3e-37;Prenyltrans=5.3e-37;Prenyltrans=5.3e-37;Prenyltrans=5.3e-37
AF100-12-7G_002163-T1	Glyco_transf_20=1.5e-200
ASFUM12-7504652_001974-T1	DUF4246=1e-36
ASFUM08-19-02-10_004249-T1	CRAL_TRIO=3.6e-26;CRAL_TRIO_N=1.3e-11
AZTEC-17-234_010099-T1	Clr5=4.9e-17
IFM-59355-2_006766-T1	Ndc1_Nup=4.4e-208
ASFUM08-31-08-91_006372-T1	zf-3CxxC=4.2e-22
ASFUM08-12-12-13_001313-T1	p450=1.8e-34;p450=1.8e-34
ASFUM08-12-12-13_009954-T1	RNA_pol_L=1.4e-13;RNA_pol_L_2=1.5e-29
ASFUM08-19-02-46_006954-T1	Amidohydro_2=1.5e-27
ASFUM08-12-12-13_000385-T1	Ctr=1.7e-46
ASFUM08-12-12-13_008545-T1	MFS_1=4.6e-17
ASFUM08-12-12-13_000055-T1	Acetyltransf_3=1e-11
AF100-10A_004256-T1	RasGAP=1.3e-61;RasGAP_C=1.2e-30
ASFUM08-19-02-30_002725-T1	DUF3405=6.2e-238
ASFUM08-12-12-13_006374-T1	DUF3632=8e-26
NCPF-7816_002611-T1	HAT=8e-23;HAT=8e-23;TPR_14=1.3e-25
ASFUM08-19-02-10_000976-T1	Pex24p=7.3e-107
ASFUM08-12-12-13_009441-T1	HVSL=8.1e-91
ASFUM08-12-12-13_001933-T1	Nup160=7.1e-08;WD40=3.7e-19;WD40=3.7e-19;WD40=3.7e-19
AF100-12-24_000756-T1	Ribosomal_L6=2.2e-26;Ribosomal_L6=2.2e-26
F21857_008046-T1	Ilm1=2e-56
ASFUM08-12-12-13_006113-T1	Arrestin_N=2.9e-10;LDB19=7.4e-61
AZTEC-11-1066_007704-T1	zf-C3HC4=6.8e-08;zf-C3HC4_2=1.5e-08;zf-RING_2=2.8e-12
NCPF-7820_000754-T1	NUDE_C=9.4e-69
ASFUM08-12-12-13_006520-T1	MFS_1=7.5e-32
ASFUM08-12-12-13_002837-T1	GTP_EFTU=1.2e-56;GTP_EFTU_D2=2.9e-18;GTP_EFTU_D3=1.8e-28;MMR_HSR1=7.9e-07
ATCC46645_005670-T1	3HCDH_N=1.7e-06;adh_short=6.8e-56;adh_short_C2=2.1e-55;Epimerase=4.4e-07;KR=3.2e-12
ASFUM08-12-12-13_002393-T1	Cyclin_N=2.5e-09
IFM-59356-2_005399-T1	HTH_9=7.4e-16;RNA_pol_Rpc82=6.4e-26
ASFUM08-12-12-13_000516-T1	DUF4110=1.6e-34;Kelch_1=5.5e-16;Kelch_3=1.4e-30;Kelch_3=1.4e-30;Kelch_4=8.4e-27;Kelch_4=8.4e-27;Kelch_4=8.4e-27
AF100-11C_008377-T1	Fungal_trans=6.7e-28;Zn_clus=3.2e-07
AF100-12-38_009882-T1	Aldedh=9.4e-119
NCPF-7820_006109-T1	MFS_1=6.7e-20
ASFUM08-12-12-13_001445-T1	Nbl1_Borealin_N=5.9e-21
AF210_000409-T1	Memo=6.9e-65
ASFUM08-12-12-13_006578-T1	ICL=1.9e-11;PEP_mutase=2.4e-26
ASFUM08-12-12-13_000928-T1	FGGY_C=2.2e-06;HSP70=2.9e-270;MreB_Mbl=6.8e-18
ASFUM08-12-12-13_009256-T1	UbiA=1.4e-34
ASFUM08-12-12-13_004411-T1	Ish1=5.2e-95;Ish1=5.2e-95;Ish1=5.2e-95;Ish1=5.2e-95;Ish1=5.2e-95;Ish1=5.2e-95;Ish1=5.2e-95
Af65_001751-T1	IBR=1.7e-13
AF100-12-13_001136-T1	ATP-synt_ab=9.9e-66;ATP-synt_ab_N=5.6e-15
F21857_009406-T1	Oxidored_FMN=1.7e-56
AF100-12-7G_008292-T1	UBX=1.2e-07
CM2495_006302-T1	DUF1348=3.5e-58
AF100-12-10_000392-T1	Metallophos=1.2e-37;STPPase_N=2.1e-19
ASFUM08-12-12-13_005695-T1	MMR_HSR1=6e-07;Septin=8.1e-110
ASFUM08-12-12-13_002913-T1	Arf=1.8e-16;G-alpha=9.3e-115
ASFUM08-12-12-13_000224-T1	Cyt-b5=2.5e-11;FA_desaturase=3.7e-25
AF100-12-26_005542-T1	ORC2=2.1e-103;ORC2=2.1e-103
LMB-35Aa_007480-T1	Transcrip_reg=2.6e-71
ASFUM08-12-12-13_008258-T1	PIG-S=1.5e-194
CM3720_010226-T1	ADH_N=6.9e-10;ADH_zinc_N=2e-27;ADH_zinc_N_2=2.4e-25
AF100-12-38_009036-T1	zf-3CxxC=1.7e-24
DMC2AF100-1-3_005309-T1	Glyco_transf_22=1.7e-64
ASFUM08-36-03-25_007751-T1	CN_hydrolase=1.2e-30
ASFUM08-12-12-13_006879-T1	UBA=1.7e-07
IFM-60514_001164-T1	Abhydrolase_3=6.7e-41;Abhydrolase_3=6.7e-41
ASFUM08-12-12-13_007415-T1	HMG_box=2.4e-13
ASFUM08-12-12-13_007585-T1	Cutinase=3.4e-53;VirJ=4.8e-06
F20063_001883-T1	F-box-like=8.9e-08;Sec10=2.9e-193
ASFUM08-12-12-13_006792-T1	Rhodanese=3.1e-13;Y_phosphatase=8.5e-63
DMC2AF100-1-3_004509-T1	HNH_2=3.7e-09
IFM-61407_009115-T1	HHH_5=1.3e-09;Rad51=8e-114;RecA=2.5e-11;zf-CCHC=3.5e-21;zf-CCHC=3.5e-21;zf-CCHC=3.5e-21;zf-CCHC=3.5e-21
AF100-12-18_005048-T1	Pkinase=1.7e-69;PK_Tyr_Ser-Thr=2.2e-32
ASFUM08-19-02-46_000477-T1	AOX=1.6e-103
AF100-12-38_002615-T1	zf-C2H2=6.2e-20;zf-C2H2=6.2e-20;zf-C2H2=6.2e-20;zf-C2H2_4=2.6e-12;zf-C2H2_6=2.7e-11;zf-C2H2_6=2.7e-11;zf-met=4.1e-09
DMC2-AF100-1-14_007778-T1	RTA1=1.4e-19;RTA1=1.4e-19
ASFUM08-12-12-13_008045-T1	IBR=2.9e-20;RWD=2.3e-22
W72310_003603-T1	MFS_1=8.8e-43
AF100-12-2W_002706-T1	Glyco_hydro_17=8.5e-39
ASFUM08-12-12-13_000307-T1	ER_lumen_recept=2.3e-45
AZTEC-17-234_001651-T1	NB-ARC=2.2e-08;PNP_UDP_1=7.6e-18
AZTEC-11-1066_008582-T1	PI31_Prot_C=1.9e-17;PI31_Prot_N=6.8e-53
ASFUM08-12-12-13_000553-T1	FAD_binding_3=8.8e-18;NAD_binding_8=5.5e-07
IFM-61578_008663-T1	MFS_1=4.9e-28;Sugar_tr=2.3e-15
DMC2AF100-1-18_004753-T1	Fungal_trans=5.3e-11
ASFUM08-12-12-13_007337-T1	FGGY_C=8.2e-75;FGGY_N=2.3e-62
ASFUM08-12-12-13_007520-T1	Trehalase=8.8e-200;Trehalase_Ca-bi=1.6e-18
ASFUM09-7500806_000783-T1	RXT2_N=5.9e-46
ASFUM08-12-12-13_000660-T1	FtsJ=5e-61
ASFUM08-12-12-13_008095-T1	Gly_transf_sug=3.6e-21
ASFUM08-12-12-13_001342-T1	Pkinase=2e-46;PK_Tyr_Ser-Thr=1e-25
ASFUM08-12-12-13_001865-T1	Fungal_trans_2=1.9e-10;Zn_clus=1e-08
ASFUM08-12-12-13_002036-T1	Abhydrolase_1=5.9e-18;Abhydrolase_6=3.3e-19;DSPc=3.8e-11;Hydrolase_4=2.5e-12
ASFUM12-7504462_008201-T1	tRNA-synt_2=2.8e-67;tRNA_anti-codon=3.9e-11
ASFUM08-12-12-13_003822-T1	Acetyltransf_1=1.2e-09;Acetyltransf_3=6.3e-22
AF100-11C_006565-T1	Glyco_transf_20=5.7e-161
ASFUM08-19-02-46_001941-T1	Hexokinase_1=9.4e-65;Hexokinase_2=5.2e-73
AF100-10-5_004034-T1	ABC1=1.2e-07;Pkinase=1.9e-65;Pkinase_fungal=2.2e-07;PK_Tyr_Ser-Thr=2.4e-37
ASFUM08-12-12-13_008363-T1	Rhodanese=3.3e-13
AF100-12-21_003856-T1	Glyco_hydro_114=5.5e-90;NAD_binding_11=9.6e-12
AZTEC-5-223_007959-T1	MFS_1=1.8e-38
ASFUM08-12-12-13_002800-T1	MFS_1=3.6e-31
AF100-10A_010053-T1	MOSC=3.2e-24;MOSC_N=2e-08
AF300_002163-T1	COPIIcoated_ERV=4e-84;ERGIC_N=2.1e-32
IFM-59056_001215-T1	Stc1=1.1e-21
IFM-59359_005004-T1	Methyltransf_23=4.1e-10;Methyltransf_25=1.9e-09;Methyltransf_31=1.8e-08
IFM-59359_009429-T1	adh_short=3.6e-35;adh_short_C2=6.7e-39
ASFUM08-12-12-13_001649-T1	MRP-L46=4e-40
ASFUM08-12-12-13_001453-T1	MFS_1=1.3e-39;Sugar_tr=2.4e-16;TRI12=1.1e-09
AZTEC-4-250_007393-T1	Cyclin_C=2e-35;Cyclin_N=9.4e-48
AF100-12-13_004091-T1	Alpha-amylase=4.1e-118
CM3262_010244-T1	HsbA=1.2e-16
ASFUM08-12-12-13_003913-T1	TBPIP=9.8e-18
CM2141_007834-T1	Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank=2.5e-107;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_2=4.4e-132;Ank_3=5.1e-85;Ank_3=5.1e-85;Ank_3=5.1e-85;Ank_3=5.1e-85;Ank_3=5.1e-85;Ank_3=5.1e-85;Ank_3=5.1e-85;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_4=8.1e-114;Ank_5=9.2e-69;Ank_5=9.2e-69;Ank_5=9.2e-69;Ank_5=9.2e-69;Ank_5=9.2e-69;Ank_5=9.2e-69;PNP_UDP_1=1.7e-12
ASFUM08-12-12-13_000841-T1	eIF-5_eIF-2B=1.4e-40;W2=4.1e-23
AF100-12-24_002364-T1	SHNi-TPR=1.7e-16
CM2141_009397-T1	Dynamin_M=1.2e-113;Dynamin_N=1.4e-56;GED=9.3e-34
ASFUM08-19-02-10_006547-T1	FumaraseC_C=8.5e-22;Lyase_1=2.9e-118
ASFUM08-31-08-91_007822-T1	3Beta_HSD=1.6e-09;Epimerase=6.1e-24;GDP_Man_Dehyd=1.8e-13;NAD_binding_4=1.1e-09;RmlD_sub_bind=2.6e-06
ASFUM84-NIH_008771-T1	Ribosomal_S7e=1.8e-83
B5859_000979-T1	Paf1=5e-60
ASFUM08-19-02-46_005756-T1	EFG_C=1.6e-19;GTP_EFTU=1.2e-52;LepA_C=7.7e-45;MMR_HSR1=1.4e-06
ASFUM08-12-12-13_000084-T1	Lipase_GDSL=2e-13;Lipase_GDSL_2=5.6e-21
AF100-12-37_004972-T1	Fungal_trans=1.6e-10
ASFUM08-19-02-10_002917-T1	Avl9=6.9e-145
AF100-12-25_002912-T1	3Beta_HSD=1.6e-06;Epimerase=5e-08;NAD_binding_10=3.7e-09;NmrA=4.5e-33
ASFUM09-7500806_007142-T1	Arf=4.5e-44;Gtr1_RagA=1.8e-07;MMR_HSR1=1.9e-09;Ras=3.9e-20;Roc=7.2e-16;SRPRB=1.5e-06
CM2141_001178-T1	p450=2.8e-21
ASFUM08-12-12-13_005798-T1	Glyco_transf_21=5.8e-15
ASFUM08-12-12-13_009773-T1	Cellulase=4.2e-19;DUF4038=1.8e-07;Glyco_hydro_2_C=2e-07;Glyco_hydro_42=6.1e-06
ASFUM08-12-12-13_008343-T1	Abhydrolase_3=5.4e-07
ASFUM08-12-12-13_002752-T1	MFS_1=1.5e-41
ASFUM08-19-02-30_001706-T1	DUF4246=5e-146
ASFUM08-12-12-13_005404-T1	CLTH=2e-39
ASFUM08-12-12-13_003216-T1	CDP-OH_P_transf=4e-15
AZTEC-14-484_006569-T1	Gln-synt_C=6.2e-82
IFM-59359_008133-T1	Inositol_P=7.3e-38
ASFUM08-19-02-10_004563-T1	CRC_subunit=9.2e-54
ASFUM08-12-12-13_007239-T1	Psg1=1.2e-43
AF106-6-3_000593-T1	MFS_1=2e-22
AFIS-13708-CDC-14_008224-T1	SANT_DAMP1_like=1.9e-33
ASFUM08-19-02-30_008588-T1	CAF1C_H4-bd=6.6e-16;WD40=1.1e-16;WD40=1.1e-16
ASFUM08-12-12-13_004520-T1	Abhydrolase_3=1.9e-42;Say1_Mug180=1.9e-08
ASFUM08-12-12-13_002911-T1	ABC_membrane_2=6e-108;ABC_tran=6.2e-20
ASFUM1F1SW-F4_009073-T1	RPA43_OB=1.1e-44
ASFUM08-12-12-13_005117-T1	R3H=4.6e-12;RRM_1=6.9e-07;SUZ-C=2e-06
AZTEC-14-484_009244-T1	AAA_17=2.4e-33;AAA_18=1.8e-09;ADK=1e-41
AF100-12-17_007185-T1	MFS_1=9.5e-40;Sugar_tr=3.5e-13;TRI12=2.9e-08
ASFUM08-12-12-13_004643-T1	3Beta_HSD=3.3e-13;Epimerase=6.5e-22;GDP_Man_Dehyd=1.9e-14;RmlD_sub_bind=3.4e-08
AF100-11C_002530-T1	PITH=1.2e-45
ASFUM12-7504462_003319-T1	PX=1.9e-17;Vps5=1.3e-16;Vps5=1.3e-16
ASFUM08-12-12-13_005915-T1	PNP_phzG_C=7.1e-22
IFM-59356-2_002995-T1	2-Hacid_dh=5.1e-21;2-Hacid_dh_C=4.4e-46;AlaDh_PNT_C=5.3e-07;F420_oxidored=2.3e-06;IlvN=6.4e-06;NAD_binding_2=3.5e-07
ASFUM08-12-12-13_010177-T1	RINGv=1.5e-09
AZTEC-5-223_008387-T1	Pkinase=6.5e-42;PK_Tyr_Ser-Thr=5.9e-29
ASFUM08-12-12-13_010104-T1	CTP_synth_N=1.9e-122;GATase=7.5e-59;Peptidase_C26=1.2e-07
AF100-12-18_005672-T1	DOT1=2e-77
AF100-12-13_002371-T1	MFS_1=8.1e-34
ASFUM08-12-12-13_005962-T1	PAXNEB=3.8e-118
ASFUM08-12-12-13_005805-T1	GCD14=1.4e-62
ASFUM08-12-12-13_007368-T1	Tim54=8.2e-153
ASFUM08-12-12-13_008145-T1	MIF4G_like=8.8e-96;MIF4G_like_2=3.7e-72
AF100-12-2_001005-T1	Arb1=3.9e-142
ASFUM08-12-12-13_004410-T1	PQ-loop=4.1e-22;PQ-loop=4.1e-22
ASFUM08-12-12-13_006675-T1	CMAS=6.8e-14;Methyltransf_11=2.2e-23;Methyltransf_12=6.4e-12;Methyltransf_23=2.7e-12;Methyltransf_25=7.2e-22;Methyltransf_29=2.1e-06;Methyltransf_31=1e-19;PCMT=1.1e-06;Sterol_MT_C=2.9e-33;Ubie_methyltran=4.3e-15
COH-885_006396-T1	UQ_con=1.1e-39
ASFUM08-19-02-10_004590-T1	PALP=5.9e-47
W72310_004480-T1	Fungal_trans=1.3e-18;Zn_clus=1.6e-09
AF100-10-5_000597-T1	ABC1=9.5e-49;ABC1=9.5e-49
AF100-11A_008284-T1	DnaJ=2.5e-23
AF100-12-2_006422-T1	adh_short=2.6e-22;adh_short_C2=4.2e-14;KR=1.9e-07
ASFUM08-19-02-46_006005-T1	CBM_X2=6.4e-27;Cellulase=2e-40
ASFUM08-12-12-13_005175-T1	NMT1=2.2e-81
ASFUM08-12-12-13_001198-T1	SNAP=1.1e-117
ASFUM08-12-12-13_005909-T1	She9_MDM33=1.6e-89
ASFUM08-12-12-13_000643-T1	Hep_59=2.2e-22
ASFUM09-7500806_008150-T1	MFS_1=1.4e-30
AF100-12-7G_005271-T1	Questin_oxidase=9.7e-112
ASFUM08-12-12-13_007824-T1	MFS_1=2.4e-44;TRI12=1.3e-12
IFM-59777_000774-T1	Peptidase_M14=5.5e-75
AF100-12-2_004888-T1	Asp=6.1e-50;Asp=6.1e-50
IFM-59359_000984-T1	adh_short=7.3e-26;adh_short_C2=1.3e-16;Epimerase=1.4e-06;KR=1.9e-10
ASFUM08-12-12-13_002459-T1	MIR=1.2e-38;PMT=5.5e-91;PMT_4TMC=5.7e-64
ASFUM08-12-12-13_009109-T1	FA_hydroxylase=8e-26
ASFUM08-12-12-13_000644-T1	Actin=9.9e-146
ASFUM08-12-12-13_006025-T1	Ribosomal_L23=1.3e-12
ASFUM08-12-12-13_005630-T1	STE3=6.8e-91
ASFUM08-19-02-46_005170-T1	DUF2838=1.6e-44
ASFUM08-12-12-13_009636-T1	Aa_trans=3.5e-54
ASFUM1F1SW-F4_001752-T1	MFS_1=1.4e-33
ASFUM08-12-12-13_004740-T1	2OG-FeII_Oxy=4.7e-15;DIOX_N=7.6e-10
ASFUM08-12-12-13_003274-T1	Cyt-b5=8.4e-13
ASFUM08-12-12-13_008893-T1	Lactamase_B_2=3.1e-17;Lactamase_B_3=2.4e-13
ASFUM08-12-12-13_010180-T1	ATPase=7.7e-08;Rad51=3.1e-16;RecA=5.1e-09
AF100-12-25_008264-T1	TLD=4.8e-12
ASFUM08-12-12-13_009505-T1	2-Hacid_dh_C=2.1e-42;2-Hacid_dh_C=2.1e-42
ASFUM08-12-12-13_007518-T1	ICL=1.1e-304;PEP_mutase=1.1e-14
IFM-59359_003364-T1	Cullin_binding=3.5e-33;UBA_4=9.7e-15
B5859_006632-T1	Malate_synthase=5.7e-237
AF100-12-39_001308-T1	Glyco_hydro_16=2.2e-07
ASFUM08-12-12-13_006983-T1	Zn_clus=2.6e-08
CM5757_009621-T1	HSF_DNA-bind=1e-14
ASFUM08-19-02-46_005814-T1	Cu-oxidase_2=7.8e-14;Cu-oxidase_3=1.3e-12
ASFUM08-12-12-13_008346-T1	2OG-FeII_Oxy_2=1.1e-29
ASFUM08-12-12-13_007904-T1	LigB=5.9e-38
ASFUM08-12-12-13_004500-T1	eIF3_N=6.5e-54;PCI=3.3e-16
AZTEC-17-234_003789-T1	GATase=6e-11
CM237_003275-T1	ATG27=1e-88
B7518-CDC-26_000788-T1	AP_endonuc_2=1.9e-30
AF100-12-24_004302-T1	MAM33=1.2e-76
ATCC-46645_002994-T1	GCN5L1=5.5e-20
AF100-12-17_006842-T1	Zn_clus=2e-09
B5868_000118-T1	FA_hydroxylase=1.3e-25
ASFUM08-12-12-13_002930-T1	GATase=2.6e-48;IGPS=2.3e-99;PRAI=2.8e-58
AF100-12-26_009671-T1	SNARE=4.1e-14;Syntaxin=6.8e-13
ASFUM08-12-12-13_004912-T1	ADH_N=3.8e-31;ADH_zinc_N=3e-22;ADH_zinc_N_2=6.6e-10;AlaDh_PNT_C=7e-07
IFM-59356-2_000849-T1	p450=1.9e-52
ASFUM08-12-12-13_003693-T1	DJ-1_PfpI=6.7e-19
ASFUM08-12-12-13_001254-T1	MFS_1=1.3e-17;Nodulin-like=9.3e-17
F13619_004494-T1	His_Phos_1=1.8e-30
AF100-12-4_003893-T1	Bystin=1.4e-132
ASFUM08-12-12-13_003927-T1	Aldose_epim=5.8e-61
IFM-58026_008275-T1	Aldedh=5.5e-153
IFM-61407_002771-T1	Peptidase_M16=1.2e-54;Peptidase_M16=1.2e-54;Peptidase_M16_C=1.2e-55
AF100-12-39_002114-T1	CLTH=2.2e-35;zf-RING_UBOX=4.7e-08
ASFUM08-12-12-13_008259-T1	Fungal_trans=9.1e-13;Zn_clus=2.4e-07
F18304_007151-T1	Fe-S_biosyn=1.2e-20
CM237_000108-T1	Pectate_lyase_4=1.5e-46
IFM-61578_006778-T1	EF1G=1.5e-46;GST_C=9.2e-14;GST_C_2=6.2e-09;GST_N=1.3e-12
AF106-6-3_005783-T1	Sdh_cyt=1.6e-26
ASFUM08-12-12-13_009007-T1	GH43_C2=3.4e-10;Glyco_hydro_43=7.5e-76
ASFUM08-12-12-13_004544-T1	MFS_1=2.1e-15;Sugar_tr=3.3e-94
ASFUM08-12-12-13_003867-T1	Amidase=1.1e-115
ASFUM08-12-12-13_005103-T1	XPA_C=4.3e-28
ASFUM08-12-12-13_005751-T1	Pkinase=7.4e-68;PK_Tyr_Ser-Thr=1.5e-30
AZTEC-8-224_001599-T1	Abhydrolase_1=4.1e-20;Abhydrolase_6=2e-14;Hydrolase_4=7.4e-12
ASFUM08-12-12-13_004822-T1	Abhydrolase_3=4.9e-35
AF100-10A_004714-T1	IDO=4.4e-161
CM2733_009474-T1	DUF455=3e-102;Rieske=7.1e-06
ASFUM08-12-12-13_003057-T1	3Beta_HSD=1.2e-14;Epimerase=1.5e-23;GDP_Man_Dehyd=8.8e-17;RmlD_sub_bind=1.1e-09
AZTEC-9-222_007102-T1	Proteasome=2.5e-63;Proteasome_A_N=2.3e-14
AF100-12-2_007155-T1	Pro_isomerase=1e-36
AF100-12-37_008534-T1	CDC37_C=1.6e-36;CDC37_M=2.6e-46;CDC37_N=2.4e-50
ASFUM09-7500806_009990-T1	Glyco_hydro_28=4.2e-58
ASFUM08-12-12-13_002735-T1	EF-1_beta_acid=1.3e-13;EF1_GNE=5.4e-33;GST_C=2.8e-06
AF100-10C_002211-T1	SLS=7.5e-43
CM2495_006463-T1	MmgE_PrpD=1e-85;MmgE_PrpD_C=6.5e-48
AF100-12-26_001805-T1	adh_short=8.3e-52;adh_short_C2=2e-42;DUF1776=2.5e-07;Epimerase=6.5e-09;KR=9.9e-14;RmlD_sub_bind=2.9e-06
F21732_001102-T1	DUF4050=1.8e-51
ASFUM08-19-02-10_004611-T1	EF-hand_4=1.4e-06
ASFUM08-12-12-13_004123-T1	Pectinesterase=3.2e-28
