Gene,OrigName,PIRATE_Cluster,Af293_name,Af293_Evalue,VOG,VOG_Evalue,Pfam_hits,SPROT_name,SPROT_Evalue,SPROT_gene,SPROT_taxa,Kingdom,taxon_id,Species
AFIS1435-CDC-6_006365-T1,Afum_AFIS1435_CDC_6_mRNA_10225,g014160,NA,NA,NA,NA,UPAR_LY6=1.8e-07;UPAR_LY6=1.8e-07,sp|Q9D7S0|LYPD8_MOUSE,3.5e-170,LYPD8_MOUSE,MOUSE,Eukaryota,10090,Mus musculus
ASFUM08-36-03-25_010400-T1,Afum_08_36_03_25_mRNA_10094,g014161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001760-T1,Afum_AFUG_031815_1869_mRNA_10241,g014162,NA,NA,NA,NA,HAGH_C=5.4e-24;Lactamase_B=5.2e-18;Lactamase_B_3=5.9e-07,sp|B2FR57|GLO2_STRMK,5.8e-166,GLO2_STRMK,STRMK,Bacteria,522373,Stenotrophomonas maltophilia (strain K279a)
CM2495_001669-T1,Afum_CM2495_mRNA_09830,g014164,NA,NA,NA,NA,Myb_DNA-bind_6=1.3e-14,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_005024-T1,Afum_AFUG_031815_1869_mRNA_10163,g014165,NA,NA,NA,NA,MFS_1=1.6e-37,sp|P42670|PUR8_STRAD,8.3e-39,PUR8_STRAD,STRAD,Bacteria,132473,Streptomyces alboniger
COH-371_001620-T1,Afum_COH_371_mRNA_10213,g014166,NA,NA,NA,NA,His_Phos_1=3.2e-36;His_Phos_1=3.2e-36,sp|P16290|PGAM2_RAT,2.3e-173,PGAM2_RAT,RAT,Eukaryota,10116,Rattus norvegicus
ASFUM08-19-02-46_008418-T1,Afum_08_19_02_46_mRNA_09417,g014167,NA,NA,NA,NA,Rad52_Rad22=6.3e-31,sp|Q96UP6|RAD52_EMENI,1.3e-25,RAD52_EMENI,EMENI,Eukaryota,227321,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)
AFUG-031815-1869_006532-T1,Afum_AFUG_031815_1869_mRNA_10167,g014168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001756-T1,Afum_AFUG_031815_1869_mRNA_10237,g014169,NA,NA,NA,NA,MotA_ExbB=2.9e-36,sp|B0RLE6|EXBB_XANCB,9.4e-146,EXBB_XANCB,XANCB,Bacteria,509169,Xanthomonas campestris pv. campestris (strain B100)
AFUG-031815-1869_001783-T1,Afum_AFUG_031815_1869_mRNA_10263,g014170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-46_009596-T1,Afum_08_19_02_46_mRNA_09429,g014171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-24_009841-T1,Afum_AF100_12_24_mRNA_09531,g014173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7505220_001771-T1,Afum_12_7505220_mRNA_10259,g014174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_009194-T1,Afum_AFUG_031815_1869_mRNA_10194,g014175,NA,NA,NA,NA,PhzC-PhzF=6.7e-55,sp|Q8NIL3|AES1_SCHPO,2.3e-41,AES1_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
ATCC46645_004108-T1,Afum_ATCC46645_mRNA_03865,g014180,NA,NA,NA,NA,Cys_Met_Meta_PP=2.9e-07,sp|P38675|MET7_NEUCR,3e-36,MET7_NEUCR,NEUCR,Eukaryota,367110,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)
IFM-59361_001764-T1,Afum_IFM_59361_mRNA_10251,g014183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_003278-T1,Afum_B6081_mRNA_09523,g014185,NA,NA,VOG00629,1.3e-28,CTP_transf_3=1e-06;IspD=1.9e-10;NTP_transferase=2e-20;NTP_transf_3=1.1e-21,sp|Q3JZY6|GLMU_STRA1,1.3e-185,GLMU_STRA1,STRA1,Bacteria,205921,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)
AF300_000181-T1,Afum_AF300_mRNA_00179,g014186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_004670-T1,Afum_B6081_mRNA_09529,g014187,NA,NA,NA,NA,EPSP_synthase=6.1e-77,sp|Q3K1J2|MURA2_STRA1,2.2e-183,MURA2_STRA1,STRA1,Bacteria,205921,Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)
NCPF-7820_004868-T1,Afum_NCPF_7820_mRNA_09871,g014190,NA,NA,NA,NA,Gp_dh_C=1.9e-60,sp|Q5HQV4|G3P1_STAEQ,2e-128,G3P1_STAEQ,STAEQ,Bacteria,176279,Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
AFUG-031815-1869_005001-T1,Afum_AFUG_031815_1869_mRNA_10140,g014193,NA,NA,VOG08061,4.8e-130,Glycos_transf_2=5.4e-26,sp|P68667|GTRB_SHIFL,2.9e-122,GTRB_SHIFL,SHIFL,Bacteria,623,Shigella flexneri
AFUG-031815-1869_001750-T1,Afum_AFUG_031815_1869_mRNA_10231,g014200,NA,NA,NA,NA,Omp85=8.7e-33,sp|D2TN56|TAMA_CITRI,3.3e-35,TAMA_CITRI,CITRI,Bacteria,637910,Citrobacter rodentium (strain ICC168)
AZTEC-14-484_008564-T1,Afum_AZTEC_14_484_mRNA_08369,g014201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001734-T1,Afum_AFUG_031815_1869_mRNA_10101,g014202,NA,NA,NA,NA,CDO_I=2.5e-11,NA,NA,NA,NA,NA,NA,NA
AF100-12-2_010178-T1,Afum_AF100_12_2_mRNA_09921,g014203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM3248_007554-T1,Afum_CM3248_mRNA_07405,g014204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-11A_003589-T1,Afum_AF100_11A_mRNA_03450,g014205,NA,NA,NA,NA,Glyco_hydro_76=4.2e-08,NA,NA,NA,NA,NA,NA,NA
AF100-12-21_008458-T1,Afum_AF100_12_21_mRNA_08254,g014206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5852_009822-T1,Afum_B5852_mRNA_09607,g014207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5863_009857-T1,Afum_B5863_mRNA_09657,g014210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361_001786-T1,Afum_IFM_59361_mRNA_10273,g014211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001813-T1,Afum_AFUG_031815_1869_mRNA_10285,g014212,NA,NA,NA,NA,GidB=1.4e-48;MTS=2.5e-06,sp|B2FNF9|RSMG_STRMK,3.7e-115,RSMG_STRMK,STRMK,Bacteria,522373,Stenotrophomonas maltophilia (strain K279a)
DMC2-AF100-1-14_000055-T1,Afum_DMC2_AF100_1_14_mRNA_00055,g014213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-885_003561-T1,Afum_COH_885_mRNA_10282,g014214,NA,NA,NA,NA,PGM_PMM_II=1.5e-18;PGM_PMM_III=1.8e-21,sp|P00949|PGM1_RABIT,6.7e-131,PGM1_RABIT,RABIT,Eukaryota,9986,Oryctolagus cuniculus
ASFUM117535A-1_006130-T1,Afum_117535A_1_1_mRNA_06022,g014215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F18304_009209-T1,Afum_F18304_mRNA_09099,g014216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_005060-T1,Afum_12_7504462_mRNA_04916,g014217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM3262_009544-T1,Afum_CM3262_mRNA_09353,g014218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_007917-T1,Afum_AFUG_031815_1869_mRNA_10182,g014219,NA,NA,NA,NA,DUF4375=1.8e-13,NA,NA,NA,NA,NA,NA,NA
ASFUM08-36-03-25_009059-T1,Afum_08_36_03_25_mRNA_08790,g014220,NA,NA,NA,NA,Pkinase=1.2e-10,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-46_009614-T1,Afum_08_19_02_46_mRNA_09434,g014221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001801-T1,Afum_AFUG_031815_1869_mRNA_10273,g014222,NA,NA,NA,NA,Y1_Tnp=1.8e-15,NA,NA,NA,NA,NA,NA,NA
AF100-12-3G_006259-T1,Afum_AF100_12_3G_mRNA_06060,g014223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7811_009188-T1,Afum_NCPF_7811_mRNA_08993,g014224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mg18-1_001718-T1,Afum_Mg18_1_mRNA_10199,g014225,NA,NA,NA,NA,RNA_pol_Rpb2_6=1.6e-56,sp|Q8XUZ8|RPOB_RALSO,1.1e-118,RPOB_RALSO,RALSO,Bacteria,267608,Ralstonia solanacearum (strain GMI1000)
B6069_005036-T1,Afum_B6069_mRNA_10304,g014226,NA,NA,VOG00893,7.5e-50,HTH_7=1.2e-11;Resolvase=1.4e-45,sp|P19241|BINR_STAAU,7.4e-55,BINR_STAAU,STAAU,Bacteria,1280,Staphylococcus aureus
AFUG-031815-1869_007918-T1,Afum_AFUG_031815_1869_mRNA_10183,g014228,NA,NA,NA,NA,Pept_tRNA_hydro=1.7e-60,sp|B2FQ21|PTH_STRMK,3.2e-126,PTH_STRMK,STRMK,Bacteria,522373,Stenotrophomonas maltophilia (strain K279a)
ASFUM08-19-02-10_007779-T1,Afum_08_19_02_10_mRNA_07639,g014230,NA,NA,NA,NA,Glyoxalase=3.7e-13,NA,NA,NA,NA,NA,NA,NA
COH-371_001622-T1,Afum_COH_371_mRNA_10215,g014231,NA,NA,NA,NA,FHA=8.6e-08,sp|O35071|KIF1C_MOUSE,4.5e-106,KIF1C_MOUSE,MOUSE,Eukaryota,10090,Mus musculus
NCPF-7820_008319-T1,Afum_NCPF_7820_mRNA_08033,g014232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JN10_008091-T1,Afum_JN10_mRNA_07968,g014233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_001728-T1,Afum_NCPF_7820_mRNA_09847,g014234,NA,NA,NA,NA,YbaB_DNA_bd=1.9e-32,sp|Q5HRS8|Y115_STAEQ,3.1e-52,Y115_STAEQ,STAEQ,Bacteria,176279,Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
AFUG-031815-1869_006538-T1,Afum_AFUG_031815_1869_mRNA_10173,g014235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Af65_001750-T1,Afum_Af65_mRNA_01697,g014236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_003484-T1,Afum_B6069_mRNA_10270,g014238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5859_010266-T1,Afum_B5859_mRNA_10029,g014239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM5757_000316-T1,Afum_CM5757_mRNA_00313,g014240,NA,NA,NA,NA,Glyco_hydro_10=2.1e-21,NA,NA,NA,NA,NA,NA,NA
IFM-59361_001782-T1,Afum_IFM_59361_mRNA_10269,g014241,NA,NA,NA,NA,Ank=1.6e-15;Ank_2=9.4e-29;Ank_2=9.4e-29;Ank_3=6.1e-14;Ank_4=3.6e-23;Ank_4=3.6e-23,sp|G5E8K5|ANK3_MOUSE,6.9e-43,ANK3_MOUSE,MOUSE,Eukaryota,10090,Mus musculus
AF100-10A_002395-T1,Afum_AF100_10A_mRNA_02287,g014242,NA,NA,NA,NA,DSBA=7.4e-12,NA,NA,NA,NA,NA,NA,NA
AF100-11B_001770-T1,Afum_AF100_11B_mRNA_10065,g014243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-62516_003300-T1,Afum_IFM_62516_mRNA_09571,g014244,NA,NA,NA,NA,Lactonase=2e-30,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7505054_003008-T1,Afum_12_7505054_mRNA_02950,g014245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_006434-T1,Afum_12_7504462_mRNA_06272,g014246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_003491-T1,Afum_B6069_mRNA_10204,g014247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-7_000459-T1,Afum_AF100_12_7_mRNA_00451,g014248,NA,NA,NA,NA,NA,sp|D4B0F8|TLP1_ARTBC,9.6e-21,TLP1_ARTBC,ARTBC,Eukaryota,663331,Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371)
ASFUM12-7504462_010607-T1,Afum_12_7504462_mRNA_10354,g014249,NA,NA,NA,NA,DUF3589=8.1e-24,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_001948-T1,Afum_12_7504462_mRNA_10433,g014250,NA,NA,NA,NA,GFA=2.1e-11,sp|A2QBH6|GFA_ASPNC,6e-98,GFA_ASPNC,ASPNC,Eukaryota,425011,Aspergillus niger (strain CBS 513.88 / FGSC A1513)
IFM-58401_008845-T1,Afum_IFM_58401_mRNA_08676,g014251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-10A_009436-T1,Afum_AF100_10A_mRNA_09100,g014252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-18-233_000462-T1,Afum_AZTEC_18_233_mRNA_00453,g014253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_003494-T1,Afum_B6069_mRNA_10207,g014254,NA,NA,VOG00893,2.1e-48,Resolvase=1.1e-46,sp|P10311|CIN_BPP1,1.9e-55,CIN_BPP1,BPP1,Virus,10678,Escherichia phage P1
B6081_001635-T1,Afum_B6081_mRNA_09490,g014255,NA,NA,VOG00287,1.5e-22,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_001734-T1,Afum_NCPF_7820_mRNA_09993,g014256,NA,NA,NA,NA,ketoacyl-synt=5.9e-32;Ketoacyl-synt_C=4.1e-24,sp|Q5TKS0|FABF_STAAU,1.8e-106,FABF_STAAU,STAAU,Bacteria,1280,Staphylococcus aureus
AFUG-031815-1869_010448-T1,Afum_AFUG_031815_1869_mRNA_10217,g014257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_006446-T1,Afum_B6069_mRNA_10319,g014258,NA,NA,NA,NA,GlnE=3.4e-55,sp|Q8XW19|GLNE_RALSO,9.6e-87,GLNE_RALSO,RALSO,Bacteria,267608,Ralstonia solanacearum (strain GMI1000)
IFM-61610_008834-T1,Afum_IFM_61610_mRNA_08671,g014259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_007003-T1,Afum_08_12_12_13_mRNA_06874,g014260,NA,NA,NA,NA,Complex1_LYR=8.6e-18;Complex1_LYR_2=1.2e-08,NA,NA,NA,NA,NA,NA,NA
IFM-59359_006694-T1,Afum_IFM_59359_mRNA_06249,g014261,NA,NA,NA,NA,KGG=5.2e-06,NA,NA,NA,NA,NA,NA,NA
LMB-35Aa_001564-T1,Afum_LMB_35Aa_mRNA_01542,g014262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-46_008420-T1,Afum_08_19_02_46_mRNA_09419,g014263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mg18-1_001725-T1,Afum_Mg18_1_mRNA_10206,g014264,NA,NA,NA,NA,DUF637=7.4e-15,NA,NA,NA,NA,NA,NA,NA
B6069_005038-T1,Afum_B6069_mRNA_10306,g014265,NA,NA,NA,NA,MobA_MobL=5.1e-32,sp|P14492|RLX1_SALTM,7.3e-59,RLX1_SALTM,SALTM,Bacteria,90371,Salmonella typhimurium
B6069_005033-T1,Afum_B6069_mRNA_10301,g014267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_001815-T1,Afum_AFUG_031815_1869_mRNA_10287,g014268,NA,NA,NA,NA,ThrE=1.7e-26,NA,NA,NA,NA,NA,NA,NA
CM4946_000514-T1,Afum_CM4946_mRNA_00505,g014269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCPF-7820_001716-T1,Afum_NCPF_7820_mRNA_09983,g014270,NA,NA,NA,NA,YdfA_immunity=5.6e-103,sp|Q5HNX4|Y1140_STAEQ,2.1e-110,Y1140_STAEQ,STAEQ,Bacteria,176279,Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
ASFUM12-7504462_007991-T1,Afum_12_7504462_mRNA_07794,g014271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B5269-CDC-24_000704-T1,Afum_B5269_CDC_24_mRNA_00694,g014273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_005031-T1,Afum_B6069_mRNA_10299,g014274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM117535A-1_001839-T1,Afum_117535A_1_1_mRNA_01803,g014275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-10B_001833-T1,Afum_AF100_10B_mRNA_01803,g014276,NA,NA,NA,NA,CVNH=2.1e-29,sp|Q7S6U4|CVNH_NEUCR,4.9e-30,CVNH_NEUCR,NEUCR,Eukaryota,367110,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)
CM2495_009897-T1,Afum_CM2495_mRNA_09681,g014277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F20063_001295-T1,Afum_F20063_mRNA_01290,g014278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6081_001633-T1,Afum_B6081_mRNA_09488,g014279,NA,NA,NA,NA,EFP=2.1e-17;EFP_N=8.5e-20;Elong-fact-P_C=3.2e-18,sp|P64040|EFP_STRA3,3.8e-104,EFP_STRA3,STRA3,Bacteria,211110,Streptococcus agalactiae serotype III (strain NEM316)
AF106-6-3_004928-T1,Afum_AF106_6_3_mRNA_10032,g014281,NA,NA,NA,NA,Ycf4=8.7e-81,sp|Q33C22|YCF4_NICTO,5.5e-122,YCF4_NICTO,NICTO,Eukaryota,4098,Nicotiana tomentosiformis
ASFUM10-01-02-27_009016-T1,Afum_10_01_02_27_mRNA_08870,g014282,NA,NA,NA,NA,Ribonuc_L-PSP=4.1e-38,sp|O43003|MMF1_SCHPO,4.2e-31,MMF1_SCHPO,SCHPO,Eukaryota,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843)
DMC2AF100-1-3_007538-T1,Afum_DMC2_AF100_1_3_mRNA_09982,g014283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TP32_001742-T1,Afum_TP32_mRNA_10054,g014284,NA,NA,NA,NA,NA,sp|Q5AUY2|DBAD_EMENI,9.2e-25,DBAD_EMENI,EMENI,Eukaryota,227321,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)
IFM-62516_009770-T1,Afum_IFM_62516_mRNA_09471,g014285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFUG-031815-1869_005017-T1,Afum_AFUG_031815_1869_mRNA_10156,g014286,NA,NA,NA,NA,Wzt_C=7.5e-34,NA,NA,NA,NA,NA,NA,NA
COH-762_001689-T1,Afum_COH_762_mRNA_10194,g014287,NA,NA,NA,NA,Ribosomal_L6=9.5e-35;Ribosomal_L6=9.5e-35,sp|P17077|RL9_RAT,1.6e-119,RL9_RAT,RAT,Eukaryota,10116,Rattus norvegicus
IFM-59073_007621-T1,Afum_IFM_59073_mRNA_07361,g014288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-400_001875-T1,Afum_COH_400_mRNA_10445,g014289,NA,NA,NA,NA,I-set=3.7e-24;I-set=3.7e-24;ig=2.6e-10;Ig_3=1.2e-17,sp|Q8WZ42|TITIN_HUMAN,0,TITIN_HUMAN,HUMAN,Eukaryota,9606,Homo sapiens
AF300_001204-T1,Afum_AF300_mRNA_01186,g014290,NA,NA,NA,NA,GCN5L1=5.7e-15,NA,NA,NA,NA,NA,NA,NA
B5269-CDC-24_004197-T1,Afum_B5269_CDC_24_mRNA_04095,g014291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-61407_005251-T1,Afum_IFM_61407_mRNA_04986,g014292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-885_006854-T1,Afum_COH_885_mRNA_06570,g014293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-17-234_001798-T1,Afum_AZTEC_17_234_mRNA_10146,g014294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361_004881-T1,Afum_IFM_59361_mRNA_04601,g014295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-762_010394-T1,Afum_COH_762_mRNA_10187,g014296,NA,NA,NA,NA,SapA=1.4e-19;SapB_1=1.3e-14;SapB_2=6.1e-12,sp|P10960|SAP_RAT,2.8e-152,SAP_RAT,RAT,Eukaryota,10116,Rattus norvegicus
AFIS-23107-CDC-12_006743-T1,Afum_AFIS_23107_CDC_12_mRNA_06546,g014297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mg18-1_001721-T1,Afum_Mg18_1_mRNA_10202,g014298,NA,NA,VOG00795,2.2e-35,AAA_lid_9=4.1e-38,sp|Q8XZR0|CLPB_RALSO,6.5e-110,CLPB_RALSO,RALSO,Bacteria,267608,Ralstonia solanacearum (strain GMI1000)
DMC2AF100-1-3_007274-T1,Afum_DMC2_AF100_1_3_mRNA_07005,g014299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_006465-T1,Afum_12_7504462_mRNA_06303,g014300,NA,NA,NA,NA,Gly_transf_sug=2.9e-15,sp|P38287|CSH1_YEAST,1e-57,CSH1_YEAST,YEAST,Eukaryota,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
ASFUM08-19-02-30_010365-T1,Afum_08_19_02_30_mRNA_10169,g014301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATCC46645_009880-T1,Afum_ATCC46645_mRNA_09498,g014302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_005047-T1,Afum_B6069_mRNA_10309,g014303,NA,NA,NA,NA,Big_9=6.1e-10;Cadherin_4=7.2e-10,NA,NA,NA,NA,NA,NA,NA
IFM-59361-1_008997-T1,Afum_IFM_59361_1_mRNA_10196,g014304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-12-12-13_006603-T1,Afum_08_12_12_13_mRNA_06478,g014305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_003485-T1,Afum_12_7504462_mRNA_03370,g014306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6069_005043-T1,Afum_B6069_mRNA_10221,g014307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-58401_007317-T1,Afum_IFM_58401_mRNA_07165,g014308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F15767_005478-T1,Afum_F15767_mRNA_05368,g014309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMC2-AF100-1-14_005125-T1,Afum_DMC2_AF100_1_14_mRNA_05038,g014310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM12-7504462_008043-T1,Afum_12_7504462_mRNA_07846,g014311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W72310_004704-T1,Afum_W72310_mRNA_09516,g014312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM7632_004371-T1,Afum_CM7632_mRNA_04253,g014313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASFUM08-19-02-61_008407-T1,Afum_08_19_02_61_mRNA_08266,g014314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-26_007443-T1,Afum_AF100_12_26_mRNA_07273,g014315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATCC46645_010584-T1,Afum_ATCC46645_mRNA_10184,g014316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZTEC-11-1066_001640-T1,Afum_AZTEC_11_1066_mRNA_01617,g014317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CM7632_003458-T1,Afum_CM7632_mRNA_03360,g014318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-61578_009401-T1,Afum_IFM_61578_mRNA_09150,g014319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mg18-1_001761-T1,Afum_Mg18_1_mRNA_10241,g014320,NA,NA,NA,NA,Arabinose_bd=2.2e-18,NA,NA,NA,NA,NA,NA,NA
AZTEC-11-1066_003840-T1,Afum_AZTEC_11_1066_mRNA_03659,g014321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-17_003153-T1,Afum_AF100_12_17_mRNA_03008,g014322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-40_010047-T1,Afum_AF100_12_40_mRNA_09779,g014323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-7_005037-T1,Afum_AF100_12_7_mRNA_04904,g014324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-400_003660-T1,Afum_COH_400_mRNA_10486,g014325,NA,NA,NA,NA,LIM=1.2e-13,sp|P50463|CSRP3_RAT,3.3e-103,CSRP3_RAT,RAT,Eukaryota,10116,Rattus norvegicus
AFIS-23107-CDC-12_001857-T1,Afum_AFIS_23107_CDC_12_mRNA_10365,g014326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFM-59361-1_008159-T1,Afum_IFM_59361_1_mRNA_07739,g014327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF100-12-8_002648-T1,Afum_AF100_12_8_mRNA_02506,g014328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mg18-1_001762-T1,Afum_Mg18_1_mRNA_10242,g014329,NA,NA,NA,NA,PapD_N=6.5e-18,NA,NA,NA,NA,NA,NA,NA
W72310_007278-T1,Afum_W72310_mRNA_09522,g014330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COH-694_001758-T1,Afum_COH_694_mRNA_10220,g014331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
